date,unit_name,unit_id,type,title,category,budget,award_amount,awarded_at,companies,job_number,url,notice_date,award_way,county,county_code,town_code,contact_person,contact_phone,losing_supplier,filename
20221207,國立陽明交通大學,,決標公告,校園導覽AR APP,勞務類,,183000,20221207,有日互動有限公司,E111136,https://www.google.com/search?q=E111136+%E6%A0%A1%E5%9C%92%E5%B0%8E%E8%A6%BDAR+APP,20221212,最低標,,,,張慧君,(03)5712121分機52106,,
20221207,行政院農業委員會水土保持局臺中分局,,決標公告,112年電腦資訊設備及安全維護服務,勞務類,,702000,20221207,展昇資訊股份有限公司,S11225071128,https://www.google.com/search?q=S11225071128+112%E5%B9%B4%E9%9B%BB%E8%85%A6%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E5%8F%8A%E5%AE%89%E5%85%A8%E7%B6%AD%E8%AD%B7%E6%9C%8D%E5%8B%99,20221207,參考最有利標精神,臺中市,66000,66000090,林映維,(04)25261165分機2507,,
20221207,行政院,,決標公告,行政院「112年度網路輿情分析資料庫」採購案,勞務類,,925000,20221207,意藍資訊股份有限公司,ex11117,https://www.google.com/search?q=ex11117+%E8%A1%8C%E6%94%BF%E9%99%A2%E3%80%8C112%E5%B9%B4%E5%BA%A6%E7%B6%B2%E8%B7%AF%E8%BC%BF%E6%83%85%E5%88%86%E6%9E%90%E8%B3%87%E6%96%99%E5%BA%AB%E3%80%8D%E6%8E%A1%E8%B3%BC%E6%A1%88,20221215,參考最有利標精神,臺北市,63000,63000050,林先生,(02)33568407分機,,
20221207,臺北市立聯合醫院,,決標公告,北市醫醫療資訊系統資料庫安全管理系統委外維護案,勞務類,,792000,20221207,凱信資訊股份有限公司,R112011,https://www.google.com/search?q=R112011+%E5%8C%97%E5%B8%82%E9%86%AB%E9%86%AB%E7%99%82%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E8%B3%87%E6%96%99%E5%BA%AB%E5%AE%89%E5%85%A8%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E5%A7%94%E5%A4%96%E7%B6%AD%E8%AD%B7%E6%A1%88,20221207,最低標,臺北市,63000,63000060,"劉芳妮,資訊中心羅怡琳",(02)25553000分機2126,,
20221207,內政部警政署花蓮港務警察總隊,,決標公告,112年度電腦機房、資訊軟（硬）體設備維護案,勞務類,,552000,20221207,愷華資訊有限公司,111-P007,https://www.google.com/search?q=111-P007+112%E5%B9%B4%E5%BA%A6%E9%9B%BB%E8%85%A6%E6%A9%9F%E6%88%BF%E3%80%81%E8%B3%87%E8%A8%8A%E8%BB%9F%EF%BC%88%E7%A1%AC%EF%BC%89%E9%AB%94%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E6%A1%88,20221215,最低標,花蓮縣,10015,10015010,徐立言,(03)8222701分機3633,,
20221207,國防醫學院,,決標公告,112年生物統計與醫學資訊 實驗室年度維護案,勞務類,,139998,20221207,鴻璋茶業有限公司,HE12014P023,https://www.google.com/search?q=HE12014P023+112%E5%B9%B4%E7%94%9F%E7%89%A9%E7%B5%B1%E8%A8%88%E8%88%87%E9%86%AB%E5%AD%B8%E8%B3%87%E8%A8%8A+%E5%AF%A6%E9%A9%97%E5%AE%A4%E5%B9%B4%E5%BA%A6%E7%B6%AD%E8%AD%B7%E6%A1%88,20230103,最低標,臺北市,63000,63000100,何憶菁,(02)87923100分機18345,康唯安資訊股份有限公司,
20221207,新北市政府地政局,,決標公告,112年新北地政共通網站管理平台維護案,勞務類,,960000,20221207,哈瑪星科技股份有限公司,11201,https://www.google.com/search?q=11201+112%E5%B9%B4%E6%96%B0%E5%8C%97%E5%9C%B0%E6%94%BF%E5%85%B1%E9%80%9A%E7%B6%B2%E7%AB%99%E7%AE%A1%E7%90%86%E5%B9%B3%E5%8F%B0%E7%B6%AD%E8%AD%B7%E6%A1%88,20221207,參考最有利標精神,新北市,65000,65000010,徐于惠,(02)29603456分機3275,,
20221207,國立臺灣歷史博物館,,決標公告,「看見臺灣故事數位學習課程平臺新版網站建置」資訊服務採購案,勞務類,,575600,20221207,瓜口瓜設計工作室,1111104,https://www.google.com/search?q=1111104+%E3%80%8C%E7%9C%8B%E8%A6%8B%E8%87%BA%E7%81%A3%E6%95%85%E4%BA%8B%E6%95%B8%E4%BD%8D%E5%AD%B8%E7%BF%92%E8%AA%B2%E7%A8%8B%E5%B9%B3%E8%87%BA%E6%96%B0%E7%89%88%E7%B6%B2%E7%AB%99%E5%BB%BA%E7%BD%AE%E3%80%8D%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20221208,參考最有利標精神,臺南市,67000,67000350,江小姐,(06)3568889分機2299,,
20221207,嘉義縣大埔鄉公所,,決標公告,嘉義縣大埔鄉112年度埔頂數位無線電視轉播站維修護,勞務類,,398000,20221207,美洋股份有限公司,111120101,https://www.google.com/search?q=111120101+%E5%98%89%E7%BE%A9%E7%B8%A3%E5%A4%A7%E5%9F%94%E9%84%89112%E5%B9%B4%E5%BA%A6%E5%9F%94%E9%A0%82%E6%95%B8%E4%BD%8D%E7%84%A1%E7%B7%9A%E9%9B%BB%E8%A6%96%E8%BD%89%E6%92%AD%E7%AB%99%E7%B6%AD%E4%BF%AE%E8%AD%B7,20221209,最低標,嘉義縣,10010,10010170,陳依侖,(05)2521310分機39,,
20221207,雲林縣立麥寮高級中學,,決標公告,麥寮高中改善群英樓網路設備採購,勞務類,,249600,20221207,晉暘科技股份有限公司,c11114,https://www.google.com/search?q=c11114+%E9%BA%A5%E5%AF%AE%E9%AB%98%E4%B8%AD%E6%94%B9%E5%96%84%E7%BE%A4%E8%8B%B1%E6%A8%93%E7%B6%B2%E8%B7%AF%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC,20221209,參考最有利標精神,雲林縣,10009,10009130,沈玖王卂,(05)6932050分機046,,
20221207,苗栗縣立大同高級中學,,決標公告,推動中小學數位學習精進方案,勞務類,,125000,20221207,師昀股份有限公司,11135,https://www.google.com/search?q=11135+%E6%8E%A8%E5%8B%95%E4%B8%AD%E5%B0%8F%E5%AD%B8%E6%95%B8%E4%BD%8D%E5%AD%B8%E7%BF%92%E7%B2%BE%E9%80%B2%E6%96%B9%E6%A1%88,20221207,最低標,苗栗縣,10005,10005040,徐國書,(037)580566分機6302,,
20221207,國立臺灣藝術大學,,決標公告,112年度ARTstor Digital Library資料庫,財物類,,138000,20221207,飛資得知識服務股份有限公司,112LD002,https://www.google.com/search?q=112LD002+112%E5%B9%B4%E5%BA%A6ARTstor+Digital+Library%E8%B3%87%E6%96%99%E5%BA%AB,20221209,最低標,新北市,65000,65000010,鄭小姐,(02)22722181分機1714,,
20221207,國立臺南家齊高級中等學校,,決標公告,舞蹈班數位鋼琴設備採購,財物類,,167500,20221207,梵士雅實業有限公司,P111031,https://www.google.com/search?q=P111031+%E8%88%9E%E8%B9%88%E7%8F%AD%E6%95%B8%E4%BD%8D%E9%8B%BC%E7%90%B4%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC,20221212,最低標,臺南市,67000,67000370,許永昇,(06)2133265分機2330,,
20221207,新北市立新店高級中學,,決標公告,新北市立新店高中資訊設備採購案,財物類,,676740,20221207,辛格瑪國際科技股份有限公司,1111125,https://www.google.com/search?q=1111125+%E6%96%B0%E5%8C%97%E5%B8%82%E7%AB%8B%E6%96%B0%E5%BA%97%E9%AB%98%E4%B8%AD%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20221208,最低標,新北市,65000,65000060,吳怡歆,(02)22193700分機301,,
20221207,國立臺灣圖書館,,決標公告,111年度「總督府臺北州（臺北市）歲入歲出預決算書」資料庫買斷案,財物類,,225000,20221207,大鐸資訊股份有限公司,NTL-lsy1110044,https://www.google.com/search?q=NTL-lsy1110044+111%E5%B9%B4%E5%BA%A6%E3%80%8C%E7%B8%BD%E7%9D%A3%E5%BA%9C%E8%87%BA%E5%8C%97%E5%B7%9E%EF%BC%88%E8%87%BA%E5%8C%97%E5%B8%82%EF%BC%89%E6%AD%B2%E5%85%A5%E6%AD%B2%E5%87%BA%E9%A0%90%E6%B1%BA%E7%AE%97%E6%9B%B8%E3%80%8D%E8%B3%87%E6%96%99%E5%BA%AB%E8%B2%B7%E6%96%B7%E6%A1%88,20221212,最低標,新北市,65000,65000030,呂詩盈,(02)29266888分機6709,,
20221207,國立臺灣圖書館,,決標公告,111年度「臺灣文獻-臺灣詩詞庫」等3種資料庫買斷案,財物類,,250000,20221207,聯合線上股份有限公司,NTL-lsy1110043,https://www.google.com/search?q=NTL-lsy1110043+111%E5%B9%B4%E5%BA%A6%E3%80%8C%E8%87%BA%E7%81%A3%E6%96%87%E7%8D%BB-%E8%87%BA%E7%81%A3%E8%A9%A9%E8%A9%9E%E5%BA%AB%E3%80%8D%E7%AD%893%E7%A8%AE%E8%B3%87%E6%96%99%E5%BA%AB%E8%B2%B7%E6%96%B7%E6%A1%88,20221212,最低標,新北市,65000,65000030,呂詩盈,(02)29266888分機6709,,
20221207,新北市立三重高級中學,,決標公告,111學年度第1學期高中優質化輔助計畫-3C電子資訊設備採購案,財物類,,550000,20221207,昌達資訊有限公司,1110052,https://www.google.com/search?q=1110052+111%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%AD%B8%E6%9C%9F%E9%AB%98%E4%B8%AD%E5%84%AA%E8%B3%AA%E5%8C%96%E8%BC%94%E5%8A%A9%E8%A8%88%E7%95%AB-3C%E9%9B%BB%E5%AD%90%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20221207,最低標,新北市,65000,65000020,陳玉蘭,(02)29760501分機151,,
20221207,國立臺灣大學醫學院附設醫院癌醫中心分院,,決標公告,多功能樣品均質化系統1台,財物類,,440000,20221207,均泰生物科技股份有限公司,PA2200224,https://www.google.com/search?q=PA2200224+%E5%A4%9A%E5%8A%9F%E8%83%BD%E6%A8%A3%E5%93%81%E5%9D%87%E8%B3%AA%E5%8C%96%E7%B3%BB%E7%B5%B11%E5%8F%B0,20221222,最低標,臺北市,63000,63000030,季佳璇,(02)23220322分機38648,,
20221207,國立清華大學,,決標公告,設備器材預約借用系統,財物類,,323000,20221207,威亞創意設計有限公司,T-111284,https://www.google.com/search?q=T-111284+%E8%A8%AD%E5%82%99%E5%99%A8%E6%9D%90%E9%A0%90%E7%B4%84%E5%80%9F%E7%94%A8%E7%B3%BB%E7%B5%B1,20221207,參考最有利標精神,,,,張先生,(03)5731327分機,,
20221207,臺南市左鎮區左鎮國民小學,,決標公告,111年度左鎮數位機會中心行動載具汰換採購案,財物類,,291800,20221207,晶盛科技股份有限公司,1111130,https://www.google.com/search?q=1111130+111%E5%B9%B4%E5%BA%A6%E5%B7%A6%E9%8E%AE%E6%95%B8%E4%BD%8D%E6%A9%9F%E6%9C%83%E4%B8%AD%E5%BF%83%E8%A1%8C%E5%8B%95%E8%BC%89%E5%85%B7%E6%B1%B0%E6%8F%9B%E6%8E%A1%E8%B3%BC%E6%A1%88,20221209,參考最有利標精神,臺南市,67000,67000260,柯泰安,(06)5731019分機12,,
20221207,國軍退除役官兵輔導委員會,,決標公告,「111-112年度資料中心平台管理系統維護」採購案,勞務類,,563300,20221207,國興資訊股份有限公司,111-73716,https://www.google.com/search?q=111-73716+%E3%80%8C111-112%E5%B9%B4%E5%BA%A6%E8%B3%87%E6%96%99%E4%B8%AD%E5%BF%83%E5%B9%B3%E5%8F%B0%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E3%80%8D%E6%8E%A1%E8%B3%BC%E6%A1%88,20221209,參考最有利標精神,臺北市,63000,63000020,劉賢龍,(02)27570591分機,奇資訊保安及網絡有限公司,
20221207,勞動部勞動力發展署雲嘉南分署,,決標公告,112-114年教學電腦設備租賃案,財物類,,14240000,20221207,緯聰科技股份有限公司,111-06-05-76,https://www.google.com/search?q=111-06-05-76+112-114%E5%B9%B4%E6%95%99%E5%AD%B8%E9%9B%BB%E8%85%A6%E8%A8%AD%E5%82%99%E7%A7%9F%E8%B3%83%E6%A1%88,20221208,最低標,臺南市,67000,67000100,請購者(規格.需求):陳麗卿;採購(程序):陳淑珍,"(06)6985945分機2110,1513",言瑞開發科技股份有限公司,
20221207,交通部,,招標公告,電子公文交換112年委外維運與維護案,勞務類,,,20221207,,111241227h,https://www.google.com/search?q=111241227h+%E9%9B%BB%E5%AD%90%E5%85%AC%E6%96%87%E4%BA%A4%E6%8F%9B112%E5%B9%B4%E5%A7%94%E5%A4%96%E7%B6%AD%E9%81%8B%E8%88%87%E7%B6%AD%E8%AD%B7%E6%A1%88,,,,,,,,,
20221207,國立花蓮高級中學,,決標公告,111年資訊設備採購,財物類,,479608,20221207,愷華資訊有限公司,HLHS11138,https://www.google.com/search?q=HLHS11138+111%E5%B9%B4%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC,20221220,參考最有利標精神,花蓮縣,10015,10015010,陳永昌,(03)8242208分機,,
20221207,財團法人金屬工業研究發展中心,,招標公告,110至114年度儲能系統標準暨檢測技術建置計畫-高海拔模擬測試系統採購案,財物類,,,20221207,,111-D0902,https://www.google.com/search?q=111-D0902+110%E8%87%B3114%E5%B9%B4%E5%BA%A6%E5%84%B2%E8%83%BD%E7%B3%BB%E7%B5%B1%E6%A8%99%E6%BA%96%E6%9A%A8%E6%AA%A2%E6%B8%AC%E6%8A%80%E8%A1%93%E5%BB%BA%E7%BD%AE%E8%A8%88%E7%95%AB-%E9%AB%98%E6%B5%B7%E6%8B%94%E6%A8%A1%E6%93%AC%E6%B8%AC%E8%A9%A6%E7%B3%BB%E7%B5%B1%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20221207,高雄榮民總醫院,,招標公告,台南分院「256切電腦斷層掃描儀系統1組」,財物類,,,20221207,,YKP12024,https://www.google.com/search?q=YKP12024+%E5%8F%B0%E5%8D%97%E5%88%86%E9%99%A2%E3%80%8C256%E5%88%87%E9%9B%BB%E8%85%A6%E6%96%B7%E5%B1%A4%E6%8E%83%E6%8F%8F%E5%84%80%E7%B3%BB%E7%B5%B11%E7%B5%84%E3%80%8D,,,,,,,,,
20221207,臺南市將軍區漚汪國民小學,,決標公告,臺南市將軍DOC數位機會中心學習載具財物採購案,財物類,,291800,20221207,晶盛科技股份有限公司,owes11106,https://www.google.com/search?q=owes11106+%E8%87%BA%E5%8D%97%E5%B8%82%E5%B0%87%E8%BB%8DDOC%E6%95%B8%E4%BD%8D%E6%A9%9F%E6%9C%83%E4%B8%AD%E5%BF%83%E5%AD%B8%E7%BF%92%E8%BC%89%E5%85%B7%E8%B2%A1%E7%89%A9%E6%8E%A1%E8%B3%BC%E6%A1%88,20221209,參考最有利標精神,臺南市,67000,67000160,李季剛,(06)7942012分機830,,
20221207,國立臺灣大學,,決標公告,資訊安全稽核委外服務案,勞務類,,588000,20221207,資誠聯合會計師事務所,1111469,https://www.google.com/search?q=1111469+%E8%B3%87%E8%A8%8A%E5%AE%89%E5%85%A8%E7%A8%BD%E6%A0%B8%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88,20221207,參考最有利標精神,臺北市,63000,63000030,郝復華,(02)33669803分機222,安永諮詢服務股份有限公司,
20221207,國立臺灣科技大學,,決標公告,112年度校園骨幹網路核心交換器維護案,勞務類,,533000,20221207,台灣恩悌悌系統股份有限公司,COSC-112024,https://www.google.com/search?q=COSC-112024+112%E5%B9%B4%E5%BA%A6%E6%A0%A1%E5%9C%92%E9%AA%A8%E5%B9%B9%E7%B6%B2%E8%B7%AF%E6%A0%B8%E5%BF%83%E4%BA%A4%E6%8F%9B%E5%99%A8%E7%B6%AD%E8%AD%B7%E6%A1%88,20221207,最低標,臺北市,63000,63000030,洪敏婷,(02)27333141分機1128,,
20221207,行政院原子能委員會核能研究所,,決標公告,MOCVD系統保養,勞務類,,438000,20221207,柏燈實業有限公司,NL1120030,https://www.google.com/search?q=NL1120030+MOCVD%E7%B3%BB%E7%B5%B1%E4%BF%9D%E9%A4%8A,20221212,最低標,桃園市,68000,68000090,姜蔚宗 申請人方正豪 分機 7527,(03)4711400分機2392,,
20221207,彰化縣彰化市公所,,決標公告,112年彰化市公所清潔車輛即時監控管理系統平臺使用費,勞務類,,550152,20221207,中華電信股份有限公司企業客戶分公司,111-103,https://www.google.com/search?q=111-103+112%E5%B9%B4%E5%BD%B0%E5%8C%96%E5%B8%82%E5%85%AC%E6%89%80%E6%B8%85%E6%BD%94%E8%BB%8A%E8%BC%9B%E5%8D%B3%E6%99%82%E7%9B%A3%E6%8E%A7%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E5%B9%B3%E8%87%BA%E4%BD%BF%E7%94%A8%E8%B2%BB,20221214,參考最有利標精神,彰化縣,10007,10007010,李品菁  小姐,(04)7122288分機205,中興保全科技股份有限公司彰化分公司,
20221207,臺南市龍崎區龍崎國民小學,,決標公告,臺南市龍崎國小111年度數位機會中心學習載具財物採購,財物類,,291800,20221207,晶盛科技股份有限公司,lces1111130,https://www.google.com/search?q=lces1111130+%E8%87%BA%E5%8D%97%E5%B8%82%E9%BE%8D%E5%B4%8E%E5%9C%8B%E5%B0%8F111%E5%B9%B4%E5%BA%A6%E6%95%B8%E4%BD%8D%E6%A9%9F%E6%9C%83%E4%B8%AD%E5%BF%83%E5%AD%B8%E7%BF%92%E8%BC%89%E5%85%B7%E8%B2%A1%E7%89%A9%E6%8E%A1%E8%B3%BC,20221207,參考最有利標精神,臺南市,67000,67000300,李國隆,(06)5941204分機11,,
20221207,教育部國民及學前教育署,,招標公告,教育部國民及學前教育署向上集中機房資安設備租賃案,財物類,,,20221207,,1118002,https://www.google.com/search?q=1118002+%E6%95%99%E8%82%B2%E9%83%A8%E5%9C%8B%E6%B0%91%E5%8F%8A%E5%AD%B8%E5%89%8D%E6%95%99%E8%82%B2%E7%BD%B2%E5%90%91%E4%B8%8A%E9%9B%86%E4%B8%AD%E6%A9%9F%E6%88%BF%E8%B3%87%E5%AE%89%E8%A8%AD%E5%82%99%E7%A7%9F%E8%B3%83%E6%A1%88,,,,,,,,,
20221206,新竹市北區民富國民小學,,決標公告,111年新竹市北區民富國民小學校園數位內容及教學軟體採購案,財物類,,178622,20221206,翰林出版事業股份有限公司,mfps1111201,https://www.google.com/search?q=mfps1111201+111%E5%B9%B4%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E6%B0%91%E5%AF%8C%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8%E6%A0%A1%E5%9C%92%E6%95%B8%E4%BD%8D%E5%85%A7%E5%AE%B9%E5%8F%8A%E6%95%99%E5%AD%B8%E8%BB%9F%E9%AB%94%E6%8E%A1%E8%B3%BC%E6%A1%88,20221207,最低標,,,,鄭維容,(03)5222102分機830,,
20221206,財團法人國家同步輻射研究中心,,招標公告,低溫系統用液態氮LN2開口契約,財物類,,,20221206,,SRPO-1120001,https://www.google.com/search?q=SRPO-1120001+%E4%BD%8E%E6%BA%AB%E7%B3%BB%E7%B5%B1%E7%94%A8%E6%B6%B2%E6%85%8B%E6%B0%AELN2%E9%96%8B%E5%8F%A3%E5%A5%91%E7%B4%84,,,,,,,,,
20221206,國立臺灣藝術大學,,決標公告,「教育部表演藝術教育線上觀摩展演平臺建置與經營計畫《藝起來-日常系列》影片製作」,勞務類,,620000,20221206,泱流藝研所有限公司,111102,https://www.google.com/search?q=111102+%E3%80%8C%E6%95%99%E8%82%B2%E9%83%A8%E8%A1%A8%E6%BC%94%E8%97%9D%E8%A1%93%E6%95%99%E8%82%B2%E7%B7%9A%E4%B8%8A%E8%A7%80%E6%91%A9%E5%B1%95%E6%BC%94%E5%B9%B3%E8%87%BA%E5%BB%BA%E7%BD%AE%E8%88%87%E7%B6%93%E7%87%9F%E8%A8%88%E7%95%AB%E3%80%8A%E8%97%9D%E8%B5%B7%E4%BE%86-%E6%97%A5%E5%B8%B8%E7%B3%BB%E5%88%97%E3%80%8B%E5%BD%B1%E7%89%87%E8%A3%BD%E4%BD%9C%E3%80%8D,20221215,參考最有利標精神,新北市,65000,65000010,高藝華,(02)22722181分機1229,億達影音多媒體科技有限公司,
20221206,吳鳳學校財團法人吳鳳科技大學,,決標公告,車輛系-個人電腦主機,財物類,,188850,20221206,宏剛資訊有限公司,11110613,https://www.google.com/search?q=11110613+%E8%BB%8A%E8%BC%9B%E7%B3%BB-%E5%80%8B%E4%BA%BA%E9%9B%BB%E8%85%A6%E4%B8%BB%E6%A9%9F,20221206,最低標,嘉義縣,10010,10010050,車輛科技與經營管理系-朱嘉德,(05)2267125分機51302,,
20221206,交通部中央氣象局,,決標公告,「112年度作業大樓2樓機房不斷電系統維護」採購案,勞務類,,967000,20221206,天霖企業股份有限公司,1112254D,https://www.google.com/search?q=1112254D+%E3%80%8C112%E5%B9%B4%E5%BA%A6%E4%BD%9C%E6%A5%AD%E5%A4%A7%E6%A8%932%E6%A8%93%E6%A9%9F%E6%88%BF%E4%B8%8D%E6%96%B7%E9%9B%BB%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E3%80%8D%E6%8E%A1%E8%B3%BC%E6%A1%88,20221209,最低標,臺北市,63000,63000050,張良傑,(02)23491305分機,,
20221206,新北市新莊區裕民國民小學,,決標公告,新北市新莊區裕民國民小學10.9吋平板電腦採購案,財物類,,299200,20221206,晶盛科技股份有限公司,ymes1111129,https://www.google.com/search?q=ymes1111129+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E8%A3%95%E6%B0%91%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B810.9%E5%90%8B%E5%B9%B3%E6%9D%BF%E9%9B%BB%E8%85%A6%E6%8E%A1%E8%B3%BC%E6%A1%88,20221207,參考最有利標精神,新北市,65000,65000050,林世欽,(02)29062407分機60,吉邦數位有限公司,
20221206,國立屏東大學,,決標公告,「112年度全校教職員工Mail2000電子郵件系統維護」勞務採購案,勞務類,,220000,20221206,微程式資訊股份有限公司,YT11231030002,https://www.google.com/search?q=YT11231030002+%E3%80%8C112%E5%B9%B4%E5%BA%A6%E5%85%A8%E6%A0%A1%E6%95%99%E8%81%B7%E5%93%A1%E5%B7%A5Mail2000%E9%9B%BB%E5%AD%90%E9%83%B5%E4%BB%B6%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E3%80%8D%E5%8B%9E%E5%8B%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20221207,最低標,屏東縣,10013,10013010,魏郁純,(08)7663800分機13202,,
20221206,金門縣採購招標所,,決標公告,教育處國教輔導團課程網站架設及資訊設備採購(固定金額決標),勞務類,,527000,20221206,技嘉華數位行銷有限公司,N111110130186,https://www.google.com/search?q=N111110130186+%E6%95%99%E8%82%B2%E8%99%95%E5%9C%8B%E6%95%99%E8%BC%94%E5%B0%8E%E5%9C%98%E8%AA%B2%E7%A8%8B%E7%B6%B2%E7%AB%99%E6%9E%B6%E8%A8%AD%E5%8F%8A%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC%28%E5%9B%BA%E5%AE%9A%E9%87%91%E9%A1%8D%E6%B1%BA%E6%A8%99%29,20221227,參考最有利標精神,金門縣,09020,09020010,黃鈴軫,(082)373257分機313,,
20221206,監察院,,決標公告,監察院「公職人員利益衝突迴避資料通報暨案件管理系統112年度維護案」,勞務類,,395000,20221206,宏碁資訊服務股份有限公司,B1111005,https://www.google.com/search?q=B1111005+%E7%9B%A3%E5%AF%9F%E9%99%A2%E3%80%8C%E5%85%AC%E8%81%B7%E4%BA%BA%E5%93%A1%E5%88%A9%E7%9B%8A%E8%A1%9D%E7%AA%81%E8%BF%B4%E9%81%BF%E8%B3%87%E6%96%99%E9%80%9A%E5%A0%B1%E6%9A%A8%E6%A1%88%E4%BB%B6%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1112%E5%B9%B4%E5%BA%A6%E7%B6%AD%E8%AD%B7%E6%A1%88%E3%80%8D,20221207,參考最有利標精神,臺北市,63000,63000050,高麗美,(02)23413183分機605,,
20221206,陽明山國家公園管理處,,決標公告,112-113年度志工服務網暨員工入口網維運案,勞務類,,890000,20221206,經緯智慧科技股份有限公司,1120902,https://www.google.com/search?q=1120902+112-113%E5%B9%B4%E5%BA%A6%E5%BF%97%E5%B7%A5%E6%9C%8D%E5%8B%99%E7%B6%B2%E6%9A%A8%E5%93%A1%E5%B7%A5%E5%85%A5%E5%8F%A3%E7%B6%B2%E7%B6%AD%E9%81%8B%E6%A1%88,20221206,參考最有利標精神,臺北市,63000,63000120,劉小姐,(02)28613601分機321,,
20221206,臺中市立臺中第二高級中等學校,,決標公告,111年高級中等以下學校藝術才能班數位鋼琴財物採購案,財物類,,98000,20221206,全方位樂器有限公司,11153,https://www.google.com/search?q=11153+111%E5%B9%B4%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E4%BB%A5%E4%B8%8B%E5%AD%B8%E6%A0%A1%E8%97%9D%E8%A1%93%E6%89%8D%E8%83%BD%E7%8F%AD%E6%95%B8%E4%BD%8D%E9%8B%BC%E7%90%B4%E8%B2%A1%E7%89%A9%E6%8E%A1%E8%B3%BC%E6%A1%88,20221206,參考最有利標精神,臺中市,66000,,林威廷，需求請洽歐亭妤組長分機127,(04)22021521分機142,,
20221206,臺中市政府法制局,,決標公告,112年度臺中市政府法制局資訊系統維護案,勞務類,,575308,20221206,廣樺資訊股份有限公司,1110026197,https://www.google.com/search?q=1110026197+112%E5%B9%B4%E5%BA%A6%E8%87%BA%E4%B8%AD%E5%B8%82%E6%94%BF%E5%BA%9C%E6%B3%95%E5%88%B6%E5%B1%80%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,20221207,參考最有利標精神,臺中市,66000,66000060,許先生,(04)22289111分機23032,,
20221206,衛生福利部彰化醫院,,決標公告,鎖定加壓脛骨骨板系統醫療器材採購案,財物類,,458340,20221206,普營股份有限公司,CHH111278,https://www.google.com/search?q=CHH111278+%E9%8E%96%E5%AE%9A%E5%8A%A0%E5%A3%93%E8%84%9B%E9%AA%A8%E9%AA%A8%E6%9D%BF%E7%B3%BB%E7%B5%B1%E9%86%AB%E7%99%82%E5%99%A8%E6%9D%90%E6%8E%A1%E8%B3%BC%E6%A1%88,20230118,最低標,彰化縣,10007,10007150,劉純甄,(04)8298686分機8717,,
20221206,國立東港高級海事水產職業學校,,決標公告,緊急呼叫系統設備採購案,財物類,,388000,20221206,中華電信股份有限公司企業客戶分公司,1110113,https://www.google.com/search?q=1110113+%E7%B7%8A%E6%80%A5%E5%91%BC%E5%8F%AB%E7%B3%BB%E7%B5%B1%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20221206,最低標,屏東縣,10013,10013030,蕭威芳,(08)8333131分機249,,
20221206,高雄市政府水利局,,決標公告,112年高雄市政府水利局社群網路營運暨行銷案,勞務類,,450000,20221206,森洋創意行銷有限公司,B1111032,https://www.google.com/search?q=B1111032+112%E5%B9%B4%E9%AB%98%E9%9B%84%E5%B8%82%E6%94%BF%E5%BA%9C%E6%B0%B4%E5%88%A9%E5%B1%80%E7%A4%BE%E7%BE%A4%E7%B6%B2%E8%B7%AF%E7%87%9F%E9%81%8B%E6%9A%A8%E8%A1%8C%E9%8A%B7%E6%A1%88,20221207,參考最有利標精神,高雄市,64000,64000120,秘書室-賴姿伃,(07)7995678分機2036,,
